userid,language,date_local,tweet_text,lat,lng,screen_name,governorate,Area
1618341000,u'lv',10/05/2018 12:01,"uI''m at Bnaider 258 in Al A\u1e29mad\u012b https://t.co/ZGMoZfhtLw,",29.374237,47.972908,HMDLGN_23,Capital,Qibla
7.93E+17,en,07/12/2019 22:07,I'm at Jalboot Village in Al Ahmadi w/ @a5x76 @alkhaldy2x https://t.co/6ezhTFFhry,28.680159,48.37184,talal_77td,Ahmadi,Sabah Al-Ahmad Al-Bahrya
617249300,u'und',01/11/2018 19:23,"u''❤️ (@ RHS | Rock House Slider in مبارك الكبير) https://t.co/AnP714Fi7D'',",29.198824,48.053013,imanalala,Mubarak Al-Kabeer,South Wosta
2834425900,u'en',10/21/2018 20:21,"uI''m at YELO ! pizza joint in Al Asimah Governate w/ @faleh25x https://t.co/DM8jRRRDJL,",29.323479,47.986465,y_alkandrii,Capital,Adeilia
576929000,en,8/31/2019 18:59,I'm at salon homra w khl https://t.co/KW3G70et1i,29.256866,48.08043,laviex__,Mubarak Al-Kabeer,Sabah Al-Salem
259022910,en,11/21/2019 20:48,I'm at Pet Zone https://t.co/DV8738CTiL,29.307743,47.937115,A_ALMASS,Farwaniya,Al-Rai
454829060,u'en',06/06/2018 23:06,"uI''m at Bartone in Kuwait City, Al Kuwayt w/ @ojalameer https://t.co/K3CgtxoAsx,",29.384453,47.99149,NHAlSaeed,Capital,Sharq
459575500,en,12/20/2019 2:46,Just posted a video @ Kuwait https://t.co/RxxcgVlYfI,29.166668,47.6,ALKHAMISS_STUD,Jahra,Kabed
2911164400,u'en',4/27/2018 20:34,"uI''m at T.G.I. Friday''s in Al Rai, Farwaniya Governorate https://t.co/yfSYpOuXj2,",29.30225,47.93054,mmr97_,Farwaniya,Al-Rai
379089570,u'ar',12/18/2018 22:24,"u''عادي انام هالحزه صح !؟؟'',",29.289429,48.023952,Fuzzq8,Hawalli,Al-Salam
2721846800,u'en',09/01/2018 20:01,"uI''m at Toby’s Estate in Kuwait City, Al Kuwayt https://t.co/Zec2JBwmk1,",29.341185,47.941998,8_2lm,Capital,Shuwaikh Industrial - 1
3220788000,u'ar',6/26/2018 10:13,"uI''m at مستشفى الفروانيه عيادة اسنان https://t.co/1NyZqPzAJ2,",29.273212,47.90632,iipassii,Farwaniya,Sabah Al-Nasser
9.24E+17,u'en',05/12/2018 16:16,"uI''m at B+F Burgeer Boutique - @burgerboutique_ in Salmiya, Hawalli https://t.co/9N17JlRbwS,",29.347105,48.08558,dlee_6x,Hawalli,Salmiya
3957871000,en,08/08/2020 14:44,I'm at Mr. Koobs Coffee https://t.co/9q4ONwTDUc https://t.co/9rqYX83EKB,29.339645,48.07113,M__alsabt,Hawalli,Salmiya
7.58E+17,u'in',09/06/2018 21:50,"u''\U0001f60b\U0001f60b (@ Sushi Club in Salmiya, Al Asimah) https://t.co/0CqlqfNU02'',",29.331305,48.09164,IaFo2e,Hawalli,Salmiya
8.30E+17,u'en',9/20/2018 20:06,"uI''m at Grand Avenue Phase 4 in Al Kuwayt, Al Farwaniyah Governorate https://t.co/MjfEb6rrEu,",29.30332,47.941692,3ajmi63,Farwaniya,Al-Rai
2294089700,tl,12/15/2020 22:03,"I''m at Murouj in Sabhan, Kuwait City, Mubarak Al-kabeer https://t.co/i1xyqK2yJe",29.260395,48.022125,ssq_10,Mubarak Al-Kabeer,Wosta
2839395800,u'en',03/06/2018 11:42,"uI''m at Kuwait City in Kuwait https://t.co/sGRliA21P6,",29.37808,47.97339,manaralbusairi,Capital,Qibla
9.26E+17,u'en',12/28/2018 2:49,"uI''m at Salwa in Kuwait https://t.co/zF4XD0C9u0,",29.296354,48.07802,danahabdullah10,Hawalli,Salwa
7.70E+17,u'en',6/20/2018 14:36,"uI''m at Nuzha in Kuwait City, Al Asimah https://t.co/JuYCB3azMb,",29.343853,47.99129,Eim266,Capital,Nuzha
4193177600,u'tr',3/28/2018 6:48,"uI''m at Abdulla Al-Mubarak https://t.co/2aP7rEWtdI,",29.24566,47.894257,asm267__,Farwaniya,Abdullah Al-Mubarak
316655420,u'ar',2/13/2018 7:11,"u''رجلٌ شَهِدَ له النبيُّ صلى الله عليه وسلم بالجنةلم يكن كثير صلاةولا كثير صيامولا كثير صدقةكان فقط لا ينام وفي ق… https://t.co/I7plXOeR1g'',",29.244009,47.969963,m_s_h_3_l,Farwaniya,Airport
8.30E+17,u'und',5/19/2018 19:34,"u''بنام خلاص (@ Sabah Al-Salem Area in Sabah Al-Salem, Al Asimah) https://t.co/XywHhrHNh1'',",29.255274,48.061462,X324__,Mubarak Al-Kabeer,Sabah Al-Salem
7.45E+17,en,8/14/2019 17:19,"I''m at Al-Salam Hospital in Bnaid Al-Qar, Al Asimah https://t.co/ku7LIUwEIb",29.369724,48.008152,AHBEAUTYZ,Capital,Bned Al-Gar
346072900,u'ar',02/04/2018 19:54,"u''بيكي ي مسكتهم \U0001f602\U0001f602\U0001f602\U0001f602\U0001f602\U0001f602 اوووووووووووش#برشلونة_اسبانيول'',",29.252464,47.87898,a_almalek91,Farwaniya,Abdullah Al-Mubarak
2950417400,u'und',10/03/2018 18:11,"uI''m at الشويخ الصناعية in Al-Asimah, Al Asimah https://t.co/leSxQy3DpR,",29.323488,47.944126,ahmedkw_alka,Capital,Shuwaikh Industrial - 2
235883460,u'und',02/02/2018 8:59,"u''صباح الخير @ Table Otta https://t.co/Z3LD9kLHIt'',",29.372654,47.995396,tariqalhadi,Capital,Hadeyk Al-Soor
9.85E+17,u'en',9/29/2018 10:50,"uI''m at Jaber Alahmad City in Kuwait City https://t.co/nk5ufSRG4n,",29.33486,47.771427,AlShatti2x_,Capital,Jaber Al-Ahmad
3167671800,u'und',6/26/2018 10:41,"u''I was at General Department of Citizenship &amp; Travel Documents in العدان, محافظة مبارك الكبير https://t.co/hsL4Btfr4r'',",29.237885,48.07848,A__Alfahhad,Mubarak Al-Kabeer,Al-Adan
9.78E+17,en,01/06/2020 21:22,"I''m at L''ETO in Avenues Mall, Al Farwaniyah Governorate https://t.co/CMThhs7HjW",29.304325,47.940468,daanas_,Farwaniya,Al-Rai
7.07E+17,u'en',1/20/2019 13:43,"uI''m at Souq Al Mubarakiya in Kuwait City, Al Asimah https://t.co/lWVKJ62e3O,",29.374163,47.9744,XTi6c,Capital,Qibla
2907223600,u'ca',01/01/2019 11:42,"uI''m at Grand Avenue in Kuwait, Al ‘Āşimah https://t.co/Lwbrbr56th,",29.303522,47.939644,hebatalkingshit,Farwaniya,Al-Rai
4702184400,u'en',08/08/2018 20:14,"uI''m at Salhiya Complex in Kuwait City, Al Asimah https://t.co/PvkxN0OMcQ,",29.363167,47.966534,LAlAJMIx,Capital,Qibla
386413300,ar,08/12/2019 13:44,كورتوا يرحم امكم,29.00879,48.146137,a_almatouq94,Ahmadi,Abdullah Port
9.62E+17,u'ar',06/01/2018 22:54,"uI''m at بين شمس و قمر https://t.co/wPHNLUjdxT,",29.241978,48.070454,Kll522,Mubarak Al-Kabeer,Al-Adan
3272398600,u'ca',5/19/2018 20:17,"u''استقبال الكندري \U0001f495 (@ Al Seef Hospital in Salmiya, Hawalli Governorate) https://t.co/u8g8rJhbmY'',",29.333178,48.092308,hessahalkendri_,Hawalli,Salmiya
2190655200,u'en',10/24/2018 15:05,"uI''m at MacDonald''s in Kuwait https://t.co/ynJMicQ2r5,",29.264355,48.08485,Noun63x,Mubarak Al-Kabeer,Sabah Al-Salem
627261440,u'en',5/25/2018 23:57,"uI''m at South Surra in Kuwait city, Kuwait https://t.co/f7OhlV8OkP,",29.28754,48.01185,Ah_Aleid,Hawalli,Hitteen
9.05E+17,u'en',10/03/2018 11:40,"u''(@ The Library (AUK)) https://t.co/wytbUO31Kb'',",29.344337,48.082497,algjuman,Hawalli,Salmiya
7.24E+17,ar,10/13/2019 19:55,I'm at مركز الشيخ جابر الأحمد الثقافي in Kuwait https://t.co/RNyEbe1g0A,29.359667,47.95659,3jme62,Capital,Shuwaikh
8.66E+17,u'en',4/19/2018 17:40,"uI''m at Grand Avenue Phase 4 in Al Farwaniyah Governorate https://t.co/KItG03y9p0,",29.30332,47.941692,ak2x_,Farwaniya,Al-Rai
7.42E+17,u'en',12/19/2018 21:23,"uI''m at Khairan 285 https://t.co/W4jrBL2x3T,",28.641905,48.358494,w24hx,Ahmadi,Sabah Al-Ahmad Al-Bahrya
7.26E+17,u'en',3/24/2018 20:10,"uI''m at Mishref in Mishref, Al Asimah https://t.co/jTgpYh0yVt,",29.283453,48.06843,sa__x07,Hawalli,Mishref
9.11E+17,tr,11/09/2019 16:44,I'm at Abu Alhasani Beach in Mubarak Al-Kabeer https://t.co/YLH1yzUvlX,29.208485,48.109287,twenty25_,Mubarak Al-Kabeer,Abu Ftaira
3032560100,u'en',4/14/2018 12:39,"uI''m at H&amp;M vision https://t.co/3KTLiKAPVV,",29.33872,48.06871,jara7alhmedi,Hawalli,Salmiya
9.93E+17,u'en',05/12/2018 19:47,"uI''m at Trolley https://t.co/9MpiRBe5PG,",29.318928,47.984737,ayaIbanay,Capital,Qortuba
285592640,u'en',1/22/2018 10:06,"u''Me time\U0001f338\U0001f49c (@ TOPCOAT Nailspa in Kuwait) https://t.co/IpE2wrCXLB'',",29.3742,48.00455,SHalhouti,Capital,Bned Al-Gar
136245180,fr,07/11/2019 16:06,"I''m at Le Relais de l''Entrecôte in Al Asimah, Al Salhiya w/ @7antysh https://t.co/vzUJS7Qr8K",29.36302,47.96651,M94__x,Capital,Qibla
9.02E+17,u'en',05/07/2018 22:53,"uI''m at Cafe Bazza in Al Kuwayt, Al Farwaniyah https://t.co/CupeiIzk4D,",29.304014,47.938705,_Bsha22,Farwaniya,Al-Rai
9.20E+17,en,05/03/2019 15:33,I'm at The Cheesecake Factory in Kuwait https://t.co/VJegnhhe2L,29.3328,48.0286,62albx,Hawalli,Hawalli
2182479900,ar,10/25/2020 6:43,I'm at فريش المنعش https://t.co/YNk0sboeDg,29.300516,47.915688,Bm46x_,Farwaniya,Riggae
4502100500,u'en',07/05/2018 20:49,"uI''m at Bowling''36O Mall https://t.co/OCvIcDiUcu,",29.26767,47.993256,al7addad_284,Hawalli,Zahra
1602295300,en,04/05/2019 20:03,"I''m at Tobys Estate in Kuwait city, Kuwait https://t.co/oBnni7w60X",29.26243,48.063984,AliShahJr,Mubarak Al-Kabeer,Sabah Al-Salem
8.82E+17,tl,6/24/2019 13:47,"I''m at Kuwait Airport ( T4 ) in Farwaniya, Al Farwaniyah https://t.co/N9pgfiLHQ9 https://t.co/4yyEY9b1DW",29.251896,47.96196,Alih2621,Farwaniya,Airport
402732480,u'en',02/07/2018 17:39,"uI''m at MUG coffee house https://t.co/YLshMlauhn,",29.099253,48.13718,iSxad,Ahmadi,Mangaf
1142313500,u'und',05/11/2018 1:52,"uI''m at Fintas in اَلْفِنْطَاس, AH https://t.co/bF7HYlW7Vu,",29.172596,48.11651,Q80ty_,Ahmadi,Fintas
9.42E+17,u'ar',1/18/2019 22:42,"uI''m at مستوصف الوفره https://t.co/fD6IPdV2WA,",28.562126,48.060703,jalazmi25,Ahmadi,Al-Wafra Farms
7.92E+17,ar,04/04/2019 15:23,I'm at سكراب السالمي https://t.co/yvzd9fkKUq,29.248995,48.08253,8m6j__,Mubarak Al-Kabeer,Sabah Al-Salem
4928390700,u'en',06/02/2018 22:25,"uI''m at MUG coffee house https://t.co/rVGr3kHXrm https://t.co/GJkguqW5Nj,",29.099258,48.13718,alenazi_97,Ahmadi,Mangaf
7.53E+17,u'en',8/31/2018 19:14,"uI''m at Grand Avenue Phase 4 in Al Kuwayt, Al Farwaniyah Governorate https://t.co/80XAHL0926,",29.30332,47.941692,na7x__,Farwaniya,Al-Rai
363914180,u'en',10/30/2018 14:13,"uI''m at Cariboa Shaab https://t.co/8nyg4yZiwf,",29.350546,48.020386,Ghaliah92,Hawalli,Sha'ab
9.04E+17,en,11/12/2019 18:09,I'm at West Mishref in Kuwait https://t.co/3b7gE8ODzY,29.27808,48.045403,samf16x,Hawalli,Mubarak Al-Abdullah Al-Gaber
8.76E+17,u'tr',5/20/2018 20:43,"uI''m at Abdulla Al-Mubarak https://t.co/wAgjsjTzS7,",29.246178,47.89461,R7Alshamerii_,Farwaniya,Abdullah Al-Mubarak
508206700,u'en',05/02/2018 20:14,"uI''m at Toby’s Estate in Kuwait City, Al Kuwayt https://t.co/NxMpizIm8k,",29.341076,47.941883,aliARagheeb,Capital,Shuwaikh Industrial - 1
1520681200,en,4/26/2019 23:08,"I''m at Cinescape - @mall360 in Kuwait City, Mubarak Al-Kabeer w/ @salehsafarx @baderalobaidly3 @iamqais8 https://t.co/JxaSiNl4DF",29.318539,48.06333,AALBLOUSHI74,Hawalli,Rumaithiya
1.08E+18,en,3/28/2019 23:08,"I''m at VOL.1 in Kuwait, Al Kuwayt https://t.co/gikHTHDH5D",29.168955,48.099567,salf72x,Ahmadi,Egaila
8.88E+17,u'ca',3/18/2018 18:54,"uI''m at ستاربكس in Abdullah almubarak, Al Farwaniyah Governate https://t.co/FqDeW0MLk9,",29.243654,47.894318,A286Aa,Farwaniya,Abdullah Al-Mubarak
2763204000,u'en',4/20/2018 17:42,"uI''m at Souq Al Mubarakiya in Kuwait City, Al Asimah https://t.co/tNvmMEn6jW,",29.37445,47.973793,ZD93x_,Capital,Qibla
7.30E+17,ar,12/05/2019 21:06,I'm at المطلاع كيلو 8 https://t.co/VVHscspo97,29.4663,47.661366,5227x,Jahra,Kazima
292179230,u'tl',5/29/2018 2:02,"uI''m at @PizzaExpress in Farwaniya, Al Farwaniyah https://t.co/DQvnkkka2U,",29.240519,47.970936,Rahafals_77,Farwaniya,Airport
8.05E+17,u'en',3/20/2018 23:06,"uI''m at Hardee''s in Kuwait, Hawalli Governorate https://t.co/V9U1w8iM80,",29.316412,48.08689,_x253,Hawalli,Rumaithiya
552994000,u'en',10/04/2018 21:34,"uI''m at Sabah Alnasser Area in Al Asimah https://t.co/PIan6QangE,",29.373766,47.97989,HMQ_96,Capital,Qibla
2853632300,u'ca',3/18/2018 14:17,"uI''m at كلية الآداب - @k_university in Kaifan, Al Asimah https://t.co/PmZVxImeXj,",29.339937,47.951015,_m46x,Capital,Keefan
725150340,en,09/03/2019 19:41,"I''m at Toby’s Estate in Kuwait City, Al Kuwayt https://t.co/RBRbB7sbdd",29.341185,47.941998,Almutarii66,Capital,Shuwaikh Industrial - 1
9.35E+17,en,7/31/2020 19:28,I'm at Kuwait City in Kuwait https://t.co/jhwE9iQnSJ,29.37808,47.97339,mhq642,Capital,Qibla
7.54E+17,u'en',07/01/2018 21:31,"uI''m at Mishref in Mishref, Al Asimah https://t.co/1NrgtvjcIr,",29.28111,48.069004,a_227x_,Hawalli,Mishref
1.14E+18,und,7/21/2019 8:53,"I''m at اشارة الضاحيه و الديره in Kuwait, Al Asimah https://t.co/rWRPUPVGhM",29.357946,47.974667,baloonaa_,Capital,Abdullah Al-Salem
8.53E+17,u'in',02/09/2018 17:05,"uI''m at Dasma in Ad-Dasmah, Al Asimah https://t.co/bmj7fGYuhz,",29.364668,48.00335,ib29x_,Capital,Dasmah
3046392300,u'ca',11/07/2018 23:37,"uI''m at Al Quşūr https://t.co/fc25p6FaXh,",29.213093,48.066925,Mohd_Meteb,Mubarak Al-Kabeer,Al-Qusour
198427780,en,05/03/2019 19:38,Credit to @q8am93 : #ابله_اماني.#حبيت_أقول #مساء_الخير #الكويت #نجاح #تحفيز #تدريس #دراسه #تحقيق_الاهداف… https://t.co/msPA4cuKWG,29.333334,48.083332,Bader_f75,Hawalli,Salmiya
8.24E+17,u'und',11/21/2018 18:19,"uI''m at Khairan 278 | الخيـرآن https://t.co/qD48BN43tI,",28.678864,48.30363,alfathel_n,Ahmadi,Shalihat
2819926800,en,10/05/2020 20:45,"I''m at M.e’at in Kuwait City, Al Asimah https://t.co/ROIMathERh",29.376432,47.97766,m642_x,Capital,Sharq
8.75E+17,tl,7/27/2020 18:21,"I''m at TROLLEY in Al Kuwayt, Al Farwaniyah https://t.co/KVppFrqyNW",29.273329,47.90853,azmutaiiri,Farwaniya,Ardhiya - 6
258699650,ar,4/14/2020 15:16,"اللهم إليك أشكو ضعف قوتي، وقلة حيلتي، وهواني على الناس يَا أرحم الراحمين، أنت رب المستضعفين، وأنت ربي ، أعوذ بِنور… https://t.co/kjxEMGMs3m",29.3697,47.9783,mamahabibti2011,Capital,Qibla
2306216400,u'en',4/14/2018 17:29,"uI''m at Starbucks in Mangaf, Al Asimah https://t.co/x9YfZPAiDl,",29.11558,48.136356,MuniraAlajme,Ahmadi,Mangaf
7.91E+17,fa,4/27/2019 6:54,.17 سوال بی پاسخ درباره واگذاری غیر قانونی سهام گروه #ماشین_سازی #تبریز /تخلفات محرز سازمان خصوصی سازی و مقاومت ج… https://t.co/IaAm1cE91B,29.318539,48.06333,nasrnews_ir,Hawalli,Rumaithiya
8.81E+17,u'en',01/05/2018 18:05,"uI''m at Rock House Sliders https://t.co/PoDq8SanUj,",29.382658,47.989803,dhalsoulaily,Capital,Sharq
8.24E+17,en,12/22/2019 18:48,I'm at Toby’s Estate in Mubarak Al-kabeer https://t.co/sEseMhYVNy,29.258387,48.022297,Hadcai,Mubarak Al-Kabeer,Wosta
337352670,ar,04/09/2019 15:24,•لا تسُهر الا على قلب مغليٌگولا تنعسّ الا على رمش عينِي ..✨,29.270533,47.968216,F_fal2,Farwaniya,Farwaniya
512024800,u'en',12/09/2018 15:42,"uI''m at Julai''a https://t.co/FOF5sK8ze4 https://t.co/ioi0y5qv4R,",28.880009,48.23876,A8r3any_q8,Ahmadi,Shalihat
466318600,u'ca',4/14/2018 18:30,"u''يارب امسك ايدي \U0001f642 (@ 360\xb0 @Mall360 in Kuwait City, Al Asimah) https://t.co/tYbBOKIUuA'',",29.267715,47.992817,GFAILCHAWI,Hawalli,Zahra
3872092200,u'ar',01/01/2019 3:58,"u''\U0001f494 (@ خط العبدلي-حادرين) https://t.co/CGHmF2vdJl'',",29.571302,47.65412,Fortyfivex_,Jahra,Al-Mutla'a
7.97E+17,u'tl',4/19/2018 20:13,"uI''m at Solo Pizza Napulitana in Kuwait City, Al Asimah https://t.co/c3EoJcz9M9,",29.373074,47.988087,EnjoyingLifex,Capital,Merqab
3029365200,u'en',11/23/2018 20:43,"uI''m at Al-Dewan Restaurant in Hawalli Governorate https://t.co/23xzBiebrr,",29.33396,48.091213,_FarahKaram,Hawalli,Salmiya
7.73E+17,u'en',8/13/2018 17:13,"u''Just posted a photo @ The Escape Hunt Experience, Kuwait https://t.co/xtULwXUBAw'',",29.320305,48.088318,EscapeHuntKWI,Hawalli,Rumaithiya
2828249300,u'ro',03/04/2018 22:50,"uI''m at Bayan in Bayān, Hawally Governorate w/ @ad23x https://t.co/mmi1FzyjGB,",29.298454,48.053337,Dashtiik23,Hawalli,Bayan
9.64E+17,fa,04/04/2019 15:25,به پايان آمد اين دفتر ...#نوروز_فوتبالي ٩٨ تمام شد...با كلي خاطره شيرين و كلي سورپرايز و بالا و پايين هاي خاص خود… https://t.co/z7Tl8T68w0,29.249025,48.064323,hamedghaffari64,Mubarak Al-Kabeer,Sabah Al-Salem
2347529700,u'ca',12/07/2018 20:56,"uI''m at Sea View in Kuwait الكويت https://t.co/3K2vvuQRyX,",29.136454,48.13168,AlmutaireeNf,Ahmadi,Mahboula
3257261000,und,3/25/2019 19:48,"كلية الفلس 😂💔 (@ جامعة الكويت كلية الحقوق in Kuwait City, Al Asimah) https://t.co/VLiFC1eVk5",29.13646,48.131844,Barrakalrashedi,Ahmadi,Mahboula
346078270,u'en',1/20/2018 19:28,"uI''m at @AlShaheedPark in Kuwait City, Al Kuwayt https://t.co/ZryNOBqUyR,",29.369656,47.993584,Saptialk,Capital,Hadeyk Al-Soor
9.61E+17,u'en',03/01/2018 16:18,"uI''m at Mansouriya in Al-Asimah https://t.co/1LBG0915Kl,",29.35734,47.996155,omaralenzei,Capital,Mansouriya
449743300,u'ar',4/22/2018 22:57,"u''\U0001f923احد فكر يغلي بيض بهالطريقه؟يجمع الاشعه الشمس\U0001f604بدون غاز ولا نازالي تهمه الطاقه البديله يتابعنا… https://t.co/RKE4XGVcxo'',",29.315731,47.933987,aroundq8,Capital,Shuwaikh Industrial - 3
2735215000,u'en',9/28/2018 16:12,"uI''m at Starbucks - The Palms Hotel in Hawalli https://t.co/DuhmRHCZQQ,",29.302057,48.085857,ana_al3wathL,Hawalli,Salwa
3246726700,en,11/02/2019 10:52,I'm at Starbucks in Sabah Alsalem w/ @fahad__alb https://t.co/TUBVUURK90,29.263937,48.084988,gk9x_,Mubarak Al-Kabeer,Sabah Al-Salem
7.48E+17,und,5/31/2020 10:48,I'm at Khairan 278 | الخيـرآن https://t.co/QxXOMgqFnv,28.678864,48.30363,ebr37_,Ahmadi,Shalihat
1318255000,u'ca',5/18/2018 17:22,"uI''m at Zahra in Al-Zahrā'', Al Asimah https://t.co/QHevyzSjRj,",29.279074,47.99742,elshatti27,Hawalli,Zahra
370082340,u'ar',12/27/2017 21:20,"uI''m at نادي ضباط الجيش https://t.co/0L79e77tZE,",29.378334,48.004833,bokandar97,Capital,Bned Al-Gar
436781060,u'ca',3/14/2018 13:19,"u''يا ولد جوعان (@ slider factory in kuwait city) https://t.co/Ql2m5xTyiB'',",29.27969,48.00283,Jaguar_murad,Hawalli,Zahra
1.03E+18,und,10/26/2019 15:40,I'm at Army Co-Op جمعية الجيش https://t.co/xdO8ineP69,29.312809,47.919037,Sir6x,Capital,Mubarakiya Camps
7.55E+17,u'en',10/11/2018 18:40,"uI''m at Al Qadisiya Club Swimming Pool in Hawali https://t.co/rX7V4iM1rO,",29.38621,47.98872,HumoudAlwazzan,Capital,Sharq
8.84E+17,u'und',8/16/2018 21:02,"uI''m at مدينة الشيخ جابر الاحمد in Kuwait City https://t.co/r561tpCNrf,",29.33486,47.771427,almutiri8_,Capital,Jaber Al-Ahmad
2785607700,u'tl',1/20/2018 21:30,"uI''m at MUKHA in Kuwait City, Al Kuwayt w/ @yuseeff17_ https://t.co/PmrlH0VXFi,",29.375872,47.97781,arrvci,Capital,Sharq
1432905900,u'ar',12/27/2017 19:53,"uI''m at مزرعة الشريعان (العبدلي) https://t.co/BMFTeQNcZg,",30.01964,47.772793,Husam_Alkhafaji,Jahra,Abdaly
8.57E+17,u'und',3/31/2018 12:39,"u''بسيارا قاعد (@ Fahad Al-Ahmad Area in Al Asimah) https://t.co/bd1dpen34g'',",29.127256,48.106167,salenzii7,Ahmadi,Fahed Al-Ahmed
439378880,u'ca',11/01/2018 20:38,"uتحطم الاغنيه \U0001f494 @ Shamiyah, Al ''Āşimah, Kuwait https://t.co/TjpKNKGJyk,",29.3472,47.9617,lulualfozan89,Capital,Shammiya
429628500,u'en',3/23/2018 23:38,"uI''m at @TheBistroBl https://t.co/ZhHSPb5g7B,",29.38127,47.984867,aziiz27x,Capital,Sharq
415104700,u'en',10/21/2018 14:41,"uI''m at American University of the Middle East in Kuwait w/ @halmousa8 @albannai_z57 @lulliy92x @997xx_ @malmaimone https://t.co/xinjoIQSWF,",29.16352,48.099224,Ahmad__almulla,Ahmadi,Egaila
232905580,u'und',12/06/2018 17:00,"uI''m at محطة بانزين الاولى شرق in Kuwait City, Al Asimah https://t.co/xjVAPhGDOg,",29.374552,47.998226,sara_alkharji,Capital,Bned Al-Gar
8.34E+17,ar,11/25/2019 19:23,I'm at معرض الكتاب الدولي https://t.co/Qyt5t3FvYw,29.270496,48.048706,a328x_,Hawalli,Mubarak Al-Abdullah Al-Gaber
8.28E+17,en,8/21/2019 19:25,"(@ Slider Station in Kuwait City, Kuwait w/ @asuhaibii) https://t.co/1p0Ux2KwBr",29.37662,47.9692,hessalmeer,Capital,Qibla
3550980400,in,06/11/2020 12:07,"I''m at Shuwaikh in Al-Asimah, Al Asimah https://t.co/ooyipTXfRn",29.322548,47.932816,l266x_,Capital,Shuwaikh Industrial - 3
1089726800,u'en',5/17/2018 22:36,"uI''m at Starbucks in Al-Andalus, Al Asimah https://t.co/AwBpKrfUBN,",29.301483,47.901333,mh642x,Farwaniya,Andalous
1.11E+18,en,07/04/2019 19:31,"I''m at Toby’s Estate in Kuwait City, Al Kuwayt https://t.co/ubImuEDyj2",29.341185,47.941998,hayaelkhaldi1,Capital,Shuwaikh Industrial - 1
8.49E+17,u'en',01/11/2018 15:19,"uI''m at AL MULLA &amp; BEHBEHANI MOTOR COMPANY in Kuwait, Al Ahmadi https://t.co/ooFLPLT8GF,",29.083937,48.08718,htotb,Ahmadi,East Ahmadi
8.21E+17,und,07/05/2020 13:59,"I''m at Starbucks in مدينة الكويت, الشويخ https://t.co/rajtD6HfGN",29.341368,47.942196,Ak99x1,Capital,Shuwaikh Industrial - 1
3272294000,u'en',6/28/2018 10:11,"uI''m at College of Science (KUNIV) in Al Asimah https://t.co/yVfNoQ1fYT,",29.324923,47.97144,F_alshatti3,Capital,Khalidiya
7.64E+17,u'ar',02/12/2018 2:31,"uI''m at طريق الملك فهد بن عبدالعزيز https://t.co/AuKhdSg6FE,",29.239151,48.050198,alostath965x,Mubarak Al-Kabeer,Wosta
2834101800,u'en',5/16/2018 21:33,"uI''m at Starbucks https://t.co/Tn1dEHQxCD,",29.270208,48.033623,louliii_236,Hawalli,Shohdaa
7.26E+17,u'en',4/21/2018 20:50,"uI''m at Salwa in Kuwait https://t.co/ujW6d5GB4D,",29.296354,48.07802,sa__x07,Hawalli,Salwa
2159381800,ar,09/02/2019 16:06,I'm at مطعم قيصر https://t.co/AdP2jLRHAc,29.168919,48.0994,_627x__,Ahmadi,Egaila
2699976400,u'en',01/11/2019 21:22,"uI''m at Kuwait City in Kuwait w/ @dhari_74 @malshmerii_ https://t.co/fKIJ68sGBh,",29.37808,47.97339,ali_hajia,Capital,Qibla
